rowID,SceneID,Season,Episode,SceneNumber,Location
670,4_4_17,Season4,4,17,Diner
671,4_4_18,Season4,4,18,Workplace
672,4_5_1,Season4,5,1,Workplace
673,4_5_2,Season4,5,2,Transport
674,4_5_3,Season4,5,3,Transport
675,4_5_4,Season4,5,4,Transport
676,4_5_4,Season4,5,4,Outside
677,4_5_5,Season4,5,5,CharacterHome
678,4_5_5,Season4,5,5,Other
679,4_5_6,Season4,5,6,Other
680,4_5_7,Season4,5,7,CharacterHome
681,4_5_8,Season4,5,8,Other
682,4_5_9,Season4,5,9,CharacterHome
683,4_5_10,Season4,5,10,Other
684,4_5_11,Season4,5,11,Other
685,4_5_12,Season4,5,12,Leisure
686,4_5_12,Season4,5,12,Outside
687,4_5_13,Season4,5,13,Workplace
688,4_6_1,Season4,6,1,Workplace
689,4_6_2,Season4,6,2,Leisure
690,4_6_3,Season4,6,3,Transport
691,4_6_4,Season4,6,4,CharacterHome
692,4_6_5,Season4,6,5,Leisure
693,4_6_6,Season4,6,6,Leisure
694,4_6_7,Season4,6,7,Other
695,4_6_8,Season4,6,8,Leisure
696,4_6_9,Season4,6,9,Outside
697,4_6_10,Season4,6,10,Other
698,4_6_11,Season4,6,11,Leisure
699,4_6_12,Season4,6,12,Outside
700,4_6_12,Season4,6,12,Other
701,4_6_13,Season4,6,13,Outside
702,4_6_14,Season4,6,14,Other
703,4_6_15,Season4,6,15,Outside
704,4_6_16,Season4,6,16,Leisure
705,4_6_17,Season4,6,17,Other
706,4_6_18,Season4,6,18,Outside
707,4_6_18,Season4,6,18,Other
708,4_6_19,Season4,6,19,Workplace
709,4_6_20,Season4,6,20,CharacterHome
710,4_6_21,Season4,6,21,Workplace
711,4_6_21,Season4,6,21,Outside
712,4_7_1,Season4,7,1,Workplace
713,4_7_2,Season4,7,2,CharacterHome
714,4_7_3,Season4,7,3,CharacterHome
715,4_7_4,Season4,7,4,Diner
716,4_7_5,Season4,7,5,CharacterHome
717,4_7_6,Season4,7,6,Transport
718,4_7_7,Season4,7,7,Transport
719,4_7_8,Season4,7,8,Transport
720,4_7_9,Season4,7,9,Transport
721,4_7_10,Season4,7,10,Transport
722,4_7_11,Season4,7,11,Transport
723,4_7_12,Season4,7,12,CharacterHome
724,4_7_13,Season4,7,13,Transport
725,4_7_14,Season4,7,14,Other
726,4_7_15,Season4,7,15,Leisure
727,4_7_16,Season4,7,16,Other
728,4_7_17,Season4,7,17,Leisure
729,4_7_18,Season4,7,18,Other
730,4_7_19,Season4,7,19,Leisure
731,4_7_20,Season4,7,20,Other
732,4_7_21,Season4,7,21,Outside
733,4_7_21,Season4,7,21,Other
734,4_7_22,Season4,7,22,Other
735,4_7_23,Season4,7,23,Leisure
736,4_7_24,Season4,7,24,Other
737,4_7_25,Season4,7,25,Outside
738,4_7_26,Season4,7,26,Transport
739,4_7_27,Season4,7,27,Transport
740,4_7_28,Season4,7,28,Outside
741,4_7_29,Season4,7,29,Workplace
742,4_8_1,Season4,8,1,Workplace
743,4_8_2,Season4,8,2,CharacterHome
744,4_8_2,Season4,8,2,Workplace
745,4_8_3,Season4,8,3,CharacterHome
746,4_8_4,Season4,8,4,Workplace
747,4_8_5,Season4,8,5,CharacterHome
748,4_8_6,Season4,8,6,Other
749,4_8_7,Season4,8,7,CharacterHome
750,4_8_8,Season4,8,8,Other
751,4_8_9,Season4,8,9,CharacterHome
752,4_8_10,Season4,8,10,Diner
753,4_8_11,Season4,8,11,CharacterHome
754,4_8_12,Season4,8,12,Other
755,4_8_13,Season4,8,13,CharacterHome
756,4_8_14,Season4,8,14,Other
757,4_8_15,Season4,8,15,Other
758,4_8_16,Season4,8,16,CharacterHome
759,4_8_17,Season4,8,17,Workplace
760,4_9_1,Season4,9,1,Workplace
761,4_9_2,Season4,9,2,CharacterHome
762,4_9_2,Season4,9,2,Other
763,4_9_3,Season4,9,3,Other
764,4_9_4,Season4,9,4,CharacterHome
765,4_9_5,Season4,9,5,Other
766,4_9_6,Season4,9,6,CharacterHome
767,4_9_6,Season4,9,6,Other
768,4_9_7,Season4,9,7,CharacterHome
769,4_9_8,Season4,9,8,Other
770,4_9_9,Season4,9,9,Outside
771,4_9_10,Season4,9,10,Outside
772,4_9_11,Season4,9,11,Outside
773,4_9_12,Season4,9,12,Outside
774,4_9_13,Season4,9,13,Outside
775,4_9_14,Season4,9,14,Outside
776,4_9_15,Season4,9,15,Workplace
777,4_9_16,Season4,9,16,Outside
778,4_9_17,Season4,9,17,Outside
779,4_9_18,Season4,9,18,Outside
780,4_9_19,Season4,9,19,Outside
781,4_9_20,Season4,9,20,Leisure
782,4_9_21,Season4,9,21,Workplace
783,4_10_1,Season4,10,1,Workplace
784,4_10_2,Season4,10,2,Workplace
785,4_10_3,Season4,10,3,Diner
786,4_10_4,Season4,10,4,CharacterHome
787,4_10_5,Season4,10,5,CharacterHome
788,4_10_6,Season4,10,6,Diner
789,4_10_7,Season4,10,7,CharacterHome
790,4_10_8,Season4,10,8,Workplace
791,4_10_9,Season4,10,9,CharacterHome
792,4_10_10,Season4,10,10,CharacterHome
793,4_10_11,Season4,10,11,Workplace
794,4_10_12,Season4,10,12,Workplace
795,4_11_1,Season4,11,1,Workplace
796,4_11_2,Season4,11,2,Diner
797,4_11_3,Season4,11,3,CharacterHome
798,4_11_4,Season4,11,4,Other
799,4_11_5,Season4,11,5,Leisure
800,4_11_6,Season4,11,6,Transport
801,4_11_7,Season4,11,7,CharacterHome
802,4_11_8,Season4,11,8,CharacterHome
803,4_11_9,Season4,11,9,CharacterHome
804,4_11_10,Season4,11,10,CharacterHome
805,4_11_11,Season4,11,11,CharacterHome
806,4_11_12,Season4,11,12,Diner
807,4_11_13,Season4,11,13,Other
808,4_11_14,Season4,11,14,Leisure
809,4_11_15,Season4,11,15,CharacterHome
810,4_11_16,Season4,11,16,CharacterHome
811,4_11_17,Season4,11,17,CharacterHome
812,4_11_18,Season4,11,18,CharacterHome
813,4_11_19,Season4,11,19,CharacterHome
814,4_11_20,Season4,11,20,Outside
815,4_11_21,Season4,11,21,CharacterHome
816,4_11_22,Season4,11,22,Outside
817,4_11_23,Season4,11,23,CharacterHome
818,4_11_24,Season4,11,24,CharacterHome
819,4_11_25,Season4,11,25,CharacterHome
820,4_11_26,Season4,11,26,CharacterHome
821,4_11_27,Season4,11,27,Other
822,4_11_28,Season4,11,28,Workplace
823,4_12_1,Season4,12,1,Workplace
824,4_12_2,Season4,12,2,Transport
825,4_12_3,Season4,12,3,Transport
826,4_12_3,Season4,12,3,Outside
827,4_12_4,Season4,12,4,Other
828,4_12_5,Season4,12,5,Other
829,4_12_6,Season4,12,6,Other
830,4_12_7,Season4,12,7,Transport
831,4_12_8,Season4,12,8,Transport
832,4_12_9,Season4,12,9,Transport
833,4_12_10,Season4,12,10,Transport
834,4_12_11,Season4,12,11,Transport
835,4_12_12,Season4,12,12,Transport
836,4_12_13,Season4,12,13,Transport
837,4_12_14,Season4,12,14,Other
838,4_12_15,Season4,12,15,Other
839,4_12_16,Season4,12,16,Other
840,4_12_17,Season4,12,17,Transport
841,4_12_18,Season4,12,18,Transport
842,4_12_19,Season4,12,19,Transport
843,4_12_20,Season4,12,20,Transport
844,4_12_21,Season4,12,21,Transport
845,4_12_22,Season4,12,22,Transport
846,4_12_23,Season4,12,23,Transport
847,4_12_24,Season4,12,24,Transport
848,4_12_25,Season4,12,25,Transport
849,4_12_26,Season4,12,26,Other
850,4_12_27,Season4,12,27,Transport
851,4_12_28,Season4,12,28,Transport
852,4_12_29,Season4,12,29,Transport
853,4_12_30,Season4,12,30,Transport
854,4_12_31,Season4,12,31,Other
855,4_12_32,Season4,12,32,Transport
856,4_12_33,Season4,12,33,Transport
857,4_12_34,Season4,12,34,Transport
858,4_12_35,Season4,12,35,Transport
859,4_12_36,Season4,12,36,Other
860,4_12_37,Season4,12,37,Transport
861,4_12_37,Season4,12,37,Outside
862,4_12_38,Season4,12,38,Other
863,4_12_39,Season4,12,39,Other
864,4_12_40,Season4,12,40,Other
865,4_12_41,Season4,12,41,Other
866,4_12_42,Season4,12,42,Transport
867,4_12_43,Season4,12,43,Workplace
868,4_13_1,Season4,13,1,Workplace
869,4_13_2,Season4,13,2,CharacterHome
870,4_13_3,Season4,13,3,CharacterHome
871,4_13_4,Season4,13,4,Other
872,4_13_5,Season4,13,5,CharacterHome
873,4_13_6,Season4,13,6,Other
874,4_13_7,Season4,13,7,Transport
875,4_13_8,Season4,13,8,CharacterHome
876,4_13_9,Season4,13,9,Diner
877,4_13_10,Season4,13,10,Other
878,4_13_11,Season4,13,11,Other
879,4_13_12,Season4,13,12,Workplace
880,4_13_13,Season4,13,13,Other
881,4_13_14,Season4,13,14,Other
882,4_13_15,Season4,13,15,Other
883,4_13_16,Season4,13,16,Workplace
884,4_13_17,Season4,13,17,Diner
885,4_13_18,Season4,13,18,Workplace
886,4_14_1,Season4,14,1,Workplace
887,4_14_2,Season4,14,2,Workplace
888,4_14_3,Season4,14,3,Outside
889,4_14_4,Season4,14,4,Workplace
890,4_14_5,Season4,14,5,Outside
891,4_14_6,Season4,14,6,Transport
892,4_14_7,Season4,14,7,Outside
893,4_14_8,Season4,14,8,Transport
894,4_14_9,Season4,14,9,Leisure
895,4_14_9,Season4,14,9,Outside
896,4_14_10,Season4,14,10,Leisure
897,4_14_11,Season4,14,11,Leisure
898,4_14_12,Season4,14,12,Outside
899,4_14_13,Season4,14,13,Leisure
900,4_14_14,Season4,14,14,Outside
901,4_14_15,Season4,14,15,Transport
902,4_14_15,Season4,14,15,Outside
903,4_14_16,Season4,14,16,Leisure
904,4_14_17,Season4,14,17,Leisure
905,4_14_18,Season4,14,18,Leisure
906,4_14_18,Season4,14,18,Outside
907,4_14_19,Season4,14,19,Leisure
908,4_14_20,Season4,14,20,Outside
909,4_14_21,Season4,14,21,Leisure
910,4_14_22,Season4,14,22,Transport
911,4_14_22,Season4,14,22,Outside
912,4_14_23,Season4,14,23,Leisure
913,4_14_24,Season4,14,24,Transport
914,4_14_25,Season4,14,25,Leisure
915,4_14_26,Season4,14,26,Leisure
916,4_14_27,Season4,14,27,Transport
917,4_14_28,Season4,14,28,Leisure
918,4_14_29,Season4,14,29,Workplace
919,4_14_30,Season4,14,30,Leisure
920,4_14_31,Season4,14,31,Leisure
921,4_14_32,Season4,14,32,Workplace
922,4_15_1,Season4,15,1,Workplace
923,4_15_2,Season4,15,2,Diner
924,4_15_3,Season4,15,3,Leisure
925,4_15_4,Season4,15,4,CharacterHome
926,4_15_5,Season4,15,5,CharacterHome
927,4_15_6,Season4,15,6,Diner
928,4_15_7,Season4,15,7,Other
929,4_15_8,Season4,15,8,Transport
930,4_15_9,Season4,15,9,CharacterHome
931,4_15_10,Season4,15,10,Other
932,4_15_11,Season4,15,11,Workplace
933,4_16_1,Season4,16,1,Workplace
934,4_16_2,Season4,16,2,CharacterHome
935,4_16_3,Season4,16,3,Diner
936,4_16_4,Season4,16,4,Other
937,4_16_5,Season4,16,5,CharacterHome
938,4_16_6,Season4,16,6,Leisure
939,4_16_7,Season4,16,7,Workplace
940,4_16_8,Season4,16,8,CharacterHome
941,4_16_9,Season4,16,9,CharacterHome
942,4_16_10,Season4,16,10,Leisure
943,4_16_11,Season4,16,11,Leisure
944,4_16_12,Season4,16,12,Leisure
945,4_16_13,Season4,16,13,Workplace
946,4_17_1,Season4,17,1,Workplace
947,4_17_2,Season4,17,2,Transport
948,4_17_3,Season4,17,3,Diner
949,4_17_4,Season4,17,4,CharacterHome
950,4_17_5,Season4,17,5,CharacterHome
951,4_17_6,Season4,17,6,Other
952,4_17_7,Season4,17,7,CharacterHome
953,4_17_7,Season4,17,7,Diner
954,4_17_8,Season4,17,8,CharacterHome
955,4_17_8,Season4,17,8,OtherFamilyHome
956,4_17_9,Season4,17,9,Other
957,4_17_10,Season4,17,10,Diner
958,4_17_11,Season4,17,11,Transport
959,4_17_12,Season4,17,12,CharacterHome
960,4_17_13,Season4,17,13,Workplace
961,4_18_1,Season4,18,1,Workplace
962,4_18_2,Season4,18,2,Diner
963,4_18_3,Season4,18,3,CharacterHome
964,4_18_3,Season4,18,3,Other
965,4_18_4,Season4,18,4,Leisure
966,4_18_5,Season4,18,5,Other
967,4_18_6,Season4,18,6,Diner
968,4_18_7,Season4,18,7,Other
969,4_18_8,Season4,18,8,CharacterHome
970,4_18_9,Season4,18,9,Other
971,4_18_10,Season4,18,10,Transport
972,4_18_11,Season4,18,11,Other
973,4_18_12,Season4,18,12,Leisure
974,4_18_13,Season4,18,13,CharacterHome
975,4_18_14,Season4,18,14,Other
976,4_18_15,Season4,18,15,Diner
977,4_18_16,Season4,18,16,Workplace
978,4_19_1,Season4,19,1,Workplace
979,4_19_2,Season4,19,2,Leisure
980,4_19_3,Season4,19,3,Other
981,4_19_4,Season4,19,4,Leisure
982,4_19_5,Season4,19,5,Other
983,4_19_6,Season4,19,6,CharacterHome
984,4_19_7,Season4,19,7,Leisure
985,4_19_8,Season4,19,8,Leisure
986,4_19_9,Season4,19,9,CharacterHome
987,4_19_10,Season4,19,10,Other
988,4_19_11,Season4,19,11,CharacterHome
989,4_19_12,Season4,19,12,Leisure
990,4_19_13,Season4,19,13,Leisure
991,4_19_14,Season4,19,14,Other
992,4_19_15,Season4,19,15,CharacterHome
993,4_19_16,Season4,19,16,Other
994,4_19_17,Season4,19,17,CharacterHome
995,4_19_18,Season4,19,18,Other
996,4_19_19,Season4,19,19,Other
997,4_19_20,Season4,19,20,Workplace
998,4_20_1,Season4,20,1,Workplace
999,4_20_2,Season4,20,2,CharacterHome
1000,4_20_3,Season4,20,3,Other
1001,4_20_4,Season4,20,4,Other
1002,4_20_5,Season4,20,5,CharacterHome
1003,4_20_6,Season4,20,6,Other
1004,4_20_7,Season4,20,7,CharacterHome
1005,4_20_8,Season4,20,8,CharacterHome
1006,4_20_9,Season4,20,9,Diner
1007,4_20_10,Season4,20,10,Other
1008,4_20_11,Season4,20,11,CharacterHome
1009,4_20_12,Season4,20,12,CharacterHome
1010,4_20_13,Season4,20,13,Other
1011,4_20_14,Season4,20,14,CharacterHome
1012,4_20_15,Season4,20,15,Workplace
1013,4_21_1,Season4,21,1,Workplace
1014,4_21_2,Season4,21,2,Transport
1015,4_21_2,Season4,21,2,Outside
1016,4_21_3,Season4,21,3,Transport
1017,4_21_4,Season4,21,4,Other
1018,4_21_5,Season4,21,5,Leisure
1019,4_21_6,Season4,21,6,CharacterHome
1020,4_21_7,Season4,21,7,Transport
1021,4_21_8,Season4,21,8,Transport
1022,4_21_8,Season4,21,8,Outside
1023,4_21_9,Season4,21,9,Other
1024,4_21_10,Season4,21,10,Transport
1025,4_21_10,Season4,21,10,Outside
1026,4_21_11,Season4,21,11,Other
1027,4_21_12,Season4,21,12,Leisure
1028,4_21_13,Season4,21,13,Outside
1029,4_21_14,Season4,21,14,Outside
1030,4_21_15,Season4,21,15,Other
1031,4_21_16,Season4,21,16,Outside
1032,4_21_16,Season4,21,16,Other
1033,4_21_17,Season4,21,17,Transport
1034,4_21_17,Season4,21,17,Outside
1035,4_21_18,Season4,21,18,Other
1036,4_21_19,Season4,21,19,CharacterHome
1037,4_21_19,Season4,21,19,Other
1038,4_21_20,Season4,21,20,Diner
1039,4_21_21,Season4,21,21,Transport
1040,4_21_21,Season4,21,21,Outside
1041,4_21_22,Season4,21,22,Other
1042,4_21_23,Season4,21,23,Transport
1043,4_21_23,Season4,21,23,Outside
1044,4_21_24,Season4,21,24,Workplace
1045,4_22_1,Season4,22,1,Workplace
1046,4_22_2,Season4,22,2,CharacterHome
1047,4_22_3,Season4,22,3,Transport
1048,4_22_4,Season4,22,4,Outside
1049,4_22_5,Season4,22,5,Leisure
1050,4_22_6,Season4,22,6,Outside
1051,4_22_7,Season4,22,7,OtherFamilyHome
1052,4_22_8,Season4,22,8,CharacterHome
1053,4_22_9,Season4,22,9,Leisure
1054,4_22_10,Season4,22,10,Other
1055,4_22_11,Season4,22,11,Other
1056,4_22_12,Season4,22,12,Leisure
1057,4_22_13,Season4,22,13,CharacterHome
1058,4_22_14,Season4,22,14,OtherFamilyHome
1059,4_22_15,Season4,22,15,CharacterHome
1060,4_22_16,Season4,22,16,Outside
1061,4_22_17,Season4,22,17,OtherFamilyHome
1062,4_22_18,Season4,22,18,Other
1063,4_22_19,Season4,22,19,Transport
1064,4_22_20,Season4,22,20,Workplace
1065,4_23_1,Season4,23,1,Workplace
1066,4_23_2,Season4,23,2,CharacterHome
1067,4_23_3,Season4,23,3,Leisure
1068,4_23_4,Season4,23,4,CharacterHome
1069,4_23_5,Season4,23,5,Other
1070,4_23_6,Season4,23,6,Transport
1071,4_23_7,Season4,23,7,Workplace
1072,4_23_8,Season4,23,8,Workplace
1073,4_23_9,Season4,23,9,Workplace
1074,4_23_10,Season4,23,10,Workplace
1075,4_23_11,Season4,23,11,Workplace
1076,4_23_12,Season4,23,12,Leisure
1077,4_23_12,Season4,23,12,Outside
1078,4_23_13,Season4,23,13,Leisure
1079,4_23_13,Season4,23,13,Outside
1080,4_23_14,Season4,23,14,Outside
1081,4_23_15,Season4,23,15,Diner
1082,4_23_16,Season4,23,16,Other
1083,4_23_17,Season4,23,17,CharacterHome
1084,4_23_18,Season4,23,18,Leisure
1085,4_23_19,Season4,23,19,Diner
1086,4_23_20,Season4,23,20,Other
1087,4_24_1,Season4,24,1,Workplace
1088,4_24_2,Season4,24,2,Workplace
1089,4_24_3,Season4,24,3,Workplace
1090,4_24_4,Season4,24,4,Workplace
1091,4_24_5,Season4,24,5,Workplace
1092,4_24_6,Season4,24,6,CharacterHome
1093,4_24_7,Season4,24,7,Workplace
1094,4_24_8,Season4,24,8,Leisure
1095,4_24_9,Season4,24,9,Workplace
1096,4_24_10,Season4,24,10,Workplace
1097,4_24_11,Season4,24,11,Workplace
1098,4_24_12,Season4,24,12,Workplace
1099,4_24_13,Season4,24,13,Workplace
1100,4_24_14,Season4,24,14,Workplace
1101,4_24_15,Season4,24,15,CharacterHome
1102,4_24_16,Season4,24,16,Workplace
1103,4_24_17,Season4,24,17,Workplace
1104,4_24_18,Season4,24,18,CharacterHome
1105,4_24_19,Season4,24,19,Workplace
1106,4_24_20,Season4,24,20,CharacterHome
1107,4_24_20,Season4,24,20,Workplace
1108,4_24_21,Season4,24,21,Workplace
1109,4_24_21,Season4,24,21,Other
1110,4_24_22,Season4,24,22,Other
1111,4_24_23,Season4,24,23,Other
1112,4_24_24,Season4,24,24,Other
1113,4_24_25,Season4,24,25,Other
1114,4_24_26,Season4,24,26,Other
1115,4_24_27,Season4,24,27,CharacterHome
1116,4_24_28,Season4,24,28,Workplace
1117,4_24_29,Season4,24,29,OtherFamilyHome
1118,4_24_30,Season4,24,30,Other
1119,4_24_31,Season4,24,31,Other
1120,4_24_32,Season4,24,32,Other
1121,4_24_33,Season4,24,33,CharacterHome
1122,4_24_33,Season4,24,33,Workplace
1123,4_24_34,Season4,24,34,Transport
1124,4_24_35,Season4,24,35,Diner
1125,4_24_36,Season4,24,36,Transport
1126,4_24_37,Season4,24,37,Workplace
1127,5_1_1,Season5,1,1,Workplace
1128,5_1_2,Season5,1,2,Diner
1129,5_1_3,Season5,1,3,CharacterHome
1130,5_1_3,Season5,1,3,Workplace
1131,5_1_4,Season5,1,4,CharacterHome
1132,5_1_5,Season5,1,5,Leisure
1133,5_1_6,Season5,1,6,Leisure
1134,5_1_7,Season5,1,7,Leisure
1135,5_1_8,Season5,1,8,Other
1136,5_1_9,Season5,1,9,Transport
1137,5_1_10,Season5,1,10,CharacterHome
1138,5_1_11,Season5,1,11,Leisure
1139,5_1_11,Season5,1,11,Outside
1140,5_1_12,Season5,1,12,CharacterHome
1141,5_1_13,Season5,1,13,Other
1142,5_1_14,Season5,1,14,CharacterHome
1143,5_1_15,Season5,1,15,Workplace
1144,5_2_1,Season5,2,1,Workplace
1145,5_2_2,Season5,2,2,CharacterHome
1146,5_2_3,Season5,2,3,OtherFamilyHome
1147,5_2_4,Season5,2,4,Leisure
1148,5_2_5,Season5,2,5,Leisure
1149,5_2_6,Season5,2,6,CharacterHome
1150,5_2_7,Season5,2,7,OtherFamilyHome
1151,5_2_8,Season5,2,8,Workplace
1152,5_2_9,Season5,2,9,Workplace
1153,5_2_10,Season5,2,10,Workplace
1154,5_2_11,Season5,2,11,Workplace
1155,5_2_12,Season5,2,12,Outside
1156,5_2_13,Season5,2,13,Workplace
1157,5_2_13,Season5,2,13,Outside
1158,5_2_14,Season5,2,14,Leisure
1159,5_2_15,Season5,2,15,Outside
1160,5_2_16,Season5,2,16,Workplace
1161,5_3_1,Season5,3,1,Workplace
1162,5_3_2,Season5,3,2,CharacterHome
1163,5_3_3,Season5,3,3,Outside
1164,5_3_3,Season5,3,3,Other
1165,5_3_4,Season5,3,4,Other
1166,5_3_5,Season5,3,5,CharacterHome
1167,5_3_6,Season5,3,6,CharacterHome
1168,5_3_7,Season5,3,7,Other
1169,5_3_8,Season5,3,8,CharacterHome
1170,5_3_9,Season5,3,9,Other
1171,5_3_10,Season5,3,10,CharacterHome
1172,5_3_10,Season5,3,10,Outside
1173,5_3_11,Season5,3,11,Leisure
1174,5_3_11,Season5,3,11,Outside
1175,5_3_12,Season5,3,12,Other
1176,5_3_13,Season5,3,13,OtherFamilyHome
1177,5_3_13,Season5,3,13,Other
1178,5_3_14,Season5,3,14,Outside
1179,5_3_15,Season5,3,15,Leisure
1180,5_3_16,Season5,3,16,Workplace
1181,5_4_1,Season5,4,1,Workplace
1182,5_4_2,Season5,4,2,Diner
1183,5_4_3,Season5,4,3,OtherFamilyHome
1184,5_4_4,Season5,4,4,CharacterHome
1185,5_4_5,Season5,4,5,CharacterHome
1186,5_4_6,Season5,4,6,CharacterHome
1187,5_4_7,Season5,4,7,Transport
1188,5_4_7,Season5,4,7,Outside
1189,5_4_8,Season5,4,8,Leisure
1190,5_4_9,Season5,4,9,Transport
1191,5_4_10,Season5,4,10,Leisure
1192,5_4_11,Season5,4,11,Transport
1193,5_4_12,Season5,4,12,Leisure
1194,5_4_13,Season5,4,13,Leisure
1195,5_4_14,Season5,4,14,Workplace
1196,5_4_15,Season5,4,15,Workplace
1197,5_4_16,Season5,4,16,CharacterHome
1198,5_4_17,Season5,4,17,Outside
1199,5_4_18,Season5,4,18,OtherFamilyHome
1200,5_4_19,Season5,4,19,Diner
1201,5_4_20,Season5,4,20,Workplace
1202,5_5_1,Season5,5,1,Workplace
1203,5_5_2,Season5,5,2,Other
1204,5_5_3,Season5,5,3,Other
1205,5_5_4,Season5,5,4,Other
1206,5_5_5,Season5,5,5,Other
1207,5_5_6,Season5,5,6,CharacterHome
1208,5_5_7,Season5,5,7,Other
1209,5_5_8,Season5,5,8,Other
1210,5_5_9,Season5,5,9,Other
1211,5_5_10,Season5,5,10,Other
1212,5_5_11,Season5,5,11,Transport
1213,5_5_12,Season5,5,12,Other
1214,5_5_13,Season5,5,13,CharacterHome
1215,5_5_14,Season5,5,14,Workplace
1216,5_6_1,Season5,6,1,Workplace
1217,5_6_2,Season5,6,2,Leisure
1218,5_6_3,Season5,6,3,Workplace
1219,5_6_4,Season5,6,4,Leisure
1220,5_6_5,Season5,6,5,CharacterHome
1221,5_6_5,Season5,6,5,Other
1222,5_6_6,Season5,6,6,Transport
1223,5_6_7,Season5,6,7,Leisure
1224,5_6_8,Season5,6,8,Transport
1225,5_6_9,Season5,6,9,Leisure
1226,5_6_10,Season5,6,10,CharacterHome
1227,5_6_11,Season5,6,11,Diner
1228,5_6_12,Season5,6,12,CharacterHome
1229,5_6_13,Season5,6,13,Leisure
1230,5_6_14,Season5,6,14,Transport
1231,5_6_15,Season5,6,15,Leisure
1232,5_6_16,Season5,6,16,Leisure
1233,5_6_17,Season5,6,17,CharacterHome
1234,5_6_18,Season5,6,18,Transport
1235,5_6_19,Season5,6,19,Transport
1236,5_6_20,Season5,6,20,Other
1237,5_6_21,Season5,6,21,Leisure
1238,5_6_22,Season5,6,22,Transport
1239,5_6_23,Season5,6,23,Workplace
1240,5_7_1,Season5,7,1,Workplace
1241,5_7_2,Season5,7,2,Leisure
1242,5_7_3,Season5,7,3,CharacterHome
1243,5_7_4,Season5,7,4,OtherFamilyHome
1244,5_7_5,Season5,7,5,CharacterHome
1245,5_7_6,Season5,7,6,OtherFamilyHome
1246,5_7_7,Season5,7,7,Leisure
1247,5_7_8,Season5,7,8,Transport
1248,5_7_9,Season5,7,9,Other
1249,5_7_10,Season5,7,10,Transport
1250,5_7_11,Season5,7,11,CharacterHome
1251,5_7_12,Season5,7,12,Other
1252,5_7_13,Season5,7,13,Leisure
1253,5_7_14,Season5,7,14,CharacterHome
1254,5_7_15,Season5,7,15,Other
1255,5_7_16,Season5,7,16,CharacterHome
1256,5_7_16,Season5,7,16,Other
1257,5_7_17,Season5,7,17,OtherFamilyHome
1258,5_7_17,Season5,7,17,Other
1259,5_7_18,Season5,7,18,Leisure
1260,5_7_19,Season5,7,19,Workplace
1261,5_8_1,Season5,8,1,Workplace
1262,5_8_2,Season5,8,2,Workplace
1263,5_8_3,Season5,8,3,Diner
1264,5_8_4,Season5,8,4,Leisure
1265,5_8_5,Season5,8,5,CharacterHome
1266,5_8_6,Season5,8,6,Workplace
1267,5_8_7,Season5,8,7,Workplace
1268,5_8_8,Season5,8,8,Diner
1269,5_8_8,Season5,8,8,Other
1270,5_8_9,Season5,8,9,Leisure
1271,5_8_10,Season5,8,10,Diner
1272,5_8_11,Season5,8,11,Other
1273,5_8_12,Season5,8,12,CharacterHome
1274,5_8_13,Season5,8,13,Leisure
1275,5_8_14,Season5,8,14,Workplace
1276,5_8_15,Season5,8,15,CharacterHome
1277,5_8_16,Season5,8,16,Leisure
1278,5_8_17,Season5,8,17,Other
1279,5_8_18,Season5,8,18,CharacterHome
1280,5_8_19,Season5,8,19,Workplace
1281,5_8_20,Season5,8,20,CharacterHome
1282,5_8_21,Season5,8,21,Leisure
1283,5_8_22,Season5,8,22,Workplace
1284,5_8_23,Season5,8,23,CharacterHome
1285,5_9_1,Season5,9,1,Workplace
1286,5_9_2,Season5,9,2,CharacterHome
1287,5_9_2,Season5,9,2,Workplace
1288,5_9_3,Season5,9,3,CharacterHome
1289,5_9_3,Season5,9,3,Leisure
1290,5_9_3,Season5,9,3,Other
1291,5_9_4,Season5,9,4,Leisure
1292,5_9_5,Season5,9,5,CharacterHome
1293,5_9_6,Season5,9,6,Leisure
1294,5_9_7,Season5,9,7,CharacterHome
1295,5_9_8,Season5,9,8,Diner
1296,5_9_9,Season5,9,9,Other
1297,5_9_10,Season5,9,10,Transport
1298,5_9_10,Season5,9,10,Outside
1299,5_9_11,Season5,9,11,CharacterHome
1300,5_9_12,Season5,9,12,Leisure
1301,5_9_13,Season5,9,13,Leisure
1302,5_9_14,Season5,9,14,Leisure
1303,5_9_15,Season5,9,15,CharacterHome
1304,5_9_16,Season5,9,16,Diner
1305,5_9_17,Season5,9,17,CharacterHome
1306,5_9_18,Season5,9,18,CharacterHome
1307,5_9_19,Season5,9,19,Other
1308,5_9_20,Season5,9,20,CharacterHome
1309,5_9_21,Season5,9,21,CharacterHome
1310,5_9_22,Season5,9,22,Workplace
1311,5_10_1,Season5,10,1,Workplace
1312,5_10_2,Season5,10,2,OtherFamilyHome
1313,5_10_3,Season5,10,3,Transport
1314,5_10_4,Season5,10,4,Leisure
1315,5_10_5,Season5,10,5,Transport
1316,5_10_6,Season5,10,6,Leisure
1317,5_10_7,Season5,10,7,CharacterHome
1318,5_10_8,Season5,10,8,OtherFamilyHome
1319,5_10_9,Season5,10,9,Other
1320,5_10_10,Season5,10,10,CharacterHome
1321,5_10_11,Season5,10,11,Transport
1322,5_10_11,Season5,10,11,Outside
1323,5_10_12,Season5,10,12,OtherFamilyHome
