rowID,SceneID,Season,Episode,SceneNumber,Scenetime,Character,Screentime,Laughtime,laughPercent,meanLaughPercent,sdLaughPercent,zLaughPercent,laughBin,laughBinFull
1055,3_13_29,Season3,13,29,360,Other,15,5,33.3333333,20.7191006,25.7339278,0.49017907,1,1
1056,3_13_30,Season3,13,30,50,Jerry,20,10,50,31.5546349,23.1302764,0.79745546,1,1
1057,3_14_1,Season3,14,1,120,Jerry,45,30,66.6666667,31.5546349,23.1302764,1.51801177,2,2
1058,3_14_2,Season3,14,2,600,Jerry,130,40,30.7692308,31.5546349,23.1302764,-0.0339557,1,1
1059,3_14_2,Season3,14,2,600,George,150,40,26.6666667,31.3203712,21.9125952,-0.2123758,1,1
1060,3_14_2,Season3,14,2,600,Kramer,65,25,38.4615385,39.911779,26.3381431,-0.0550624,1,1
1061,3_14_3,Season3,14,3,535,Jerry,100,25,25,31.5546349,23.1302764,-0.283379,1,1
1062,3_14_3,Season3,14,3,535,George,100,5,5,31.3203712,21.9125952,-1.2011526,1,1
1063,3_14_3,Season3,14,3,535,Elaine,100,30,30,23.8174973,21.6044789,0.28616764,2,2
1064,3_14_3,Season3,14,3,535,LoveInterest,75,0,0,16.4504236,21.8596278,-0.7525482,1,1
1065,3_14_4,Season3,14,4,125,Elaine,40,10,25,23.8174973,21.6044789,0.05473415,1,1
1066,3_14_4,Season3,14,4,125,FNC,35,0,0,27.4106458,24.6512855,-1.1119358,1,1
1067,3_14_5,Season3,14,5,30,Jerry,5,5,100,31.5546349,23.1302764,2.95912439,3,3
1068,3_14_5,Season3,14,5,30,George,5,5,100,31.3203712,21.9125952,3.13425352,3,3
1069,3_14_5,Season3,14,5,30,LoveInterest,5,0,0,16.4504236,21.8596278,-0.7525482,1,1
1070,3_14_6,Season3,14,6,140,Elaine,45,0,0,23.8174973,21.6044789,-1.1024333,1,1
1071,3_14_6,Season3,14,6,140,FNC,45,5,11.1111111,27.4106458,24.6512855,-0.6612043,1,1
1072,3_14_7,Season3,14,7,20,Jerry,5,5,100,31.5546349,23.1302764,2.95912439,3,3
1073,3_14_7,Season3,14,7,20,LoveInterest,5,0,0,16.4504236,21.8596278,-0.7525482,1,1
1074,3_14_8,Season3,14,8,1125,Jerry,200,45,22.5,31.5546349,23.1302764,-0.3914625,1,1
1075,3_14_8,Season3,14,8,1125,George,230,75,32.6086957,31.3203712,21.9125952,0.05879379,1,1
1076,3_14_8,Season3,14,8,1125,Elaine,200,20,10,23.8174973,21.6044789,-0.6395663,1,1
1077,3_14_8,Season3,14,8,1125,LoveInterest,115,10,8.69565217,16.4504236,21.8596278,-0.3547531,1,1
1078,3_14_9,Season3,14,9,195,Jerry,55,25,45.4545455,31.5546349,23.1302764,0.6009401,2,2
1079,3_14_9,Season3,14,9,195,Elaine,55,5,9.09090909,23.8174973,21.6044789,-0.6816451,1,1
1080,3_14_10,Season3,14,10,710,Jerry,170,35,20.5882353,31.5546349,23.1302764,-0.4741145,1,1
1081,3_14_10,Season3,14,10,710,George,95,40,42.1052632,31.3203712,21.9125952,0.49217776,2,2
1082,3_14_10,Season3,14,10,710,Kramer,170,30,17.6470588,39.911779,26.3381431,-0.8453413,1,1
1083,3_14_11,Season3,14,11,280,George,70,60,85.7142857,31.3203712,21.9125952,2.48231275,3,3
1084,3_14_11,Season3,14,11,280,LoveInterest,70,10,14.2857143,16.4504236,21.8596278,-0.0990277,1,1
1085,3_14_12,Season3,14,12,235,Kramer,60,40,66.6666667,39.911779,26.3381431,1.01582285,2,2
1086,3_14_12,Season3,14,12,235,FNC,60,15,25,27.4106458,24.6512855,-0.0977899,1,1
1087,3_14_13,Season3,14,13,1410,Jerry,230,15,6.52173913,31.5546349,23.1302764,-1.0822567,1,1
1088,3_14_13,Season3,14,13,1410,George,75,20,26.6666667,31.3203712,21.9125952,-0.2123758,1,1
1089,3_14_13,Season3,14,13,1410,Elaine,220,25,11.3636364,23.8174973,21.6044789,-0.5764481,1,1
1090,3_14_13,Season3,14,13,1410,Kramer,135,10,7.40740741,39.911779,26.3381431,-1.2341178,1,1
1091,3_14_13,Season3,14,13,1410,LoveInterest,90,15,16.6666667,16.4504236,21.8596278,0.00989235,1,1
1092,3_14_13,Season3,14,13,1410,FNC,245,65,26.5306122,27.4106458,24.6512855,-0.0356993,1,1
1093,3_14_13,Season3,14,13,1410,Situation,NA,20,NA,NA,NA,NA,NA,S
1094,3_14_14,Season3,14,14,305,Jerry,85,35,41.1764706,31.5546349,23.1302764,0.41598447,2,2
1095,3_14_14,Season3,14,14,305,George,85,15,17.6470588,31.3203712,21.9125952,-0.6239933,1,1
1096,3_14_15,Season3,14,15,120,Jerry,45,30,66.6666667,31.5546349,23.1302764,1.51801177,2,2
1097,3_15_1,Season3,15,1,160,Jerry,60,40,66.6666667,31.5546349,23.1302764,1.51801177,3,3
1098,3_15_2,Season3,15,2,910,Jerry,210,75,35.7142857,31.5546349,23.1302764,0.17983576,2,2
1099,3_15_2,Season3,15,2,910,George,175,35,20,31.3203712,21.9125952,-0.5166148,1,1
1100,3_15_2,Season3,15,2,910,Elaine,120,10,8.33333333,23.8174973,21.6044789,-0.7167108,1,1
1101,3_15_2,Season3,15,2,910,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
1102,3_15_2,Season3,15,2,910,LoveInterest,30,5,16.6666667,16.4504236,21.8596278,0.00989235,2,2
1103,3_15_2,Season3,15,2,910,FNC,5,5,100,27.4106458,24.6512855,2.94464783,3,3
1104,3_15_3,Season3,15,3,125,Jerry,35,10,28.5714286,31.5546349,23.1302764,-0.1289741,1,1
1105,3_15_3,Season3,15,3,125,LoveInterest,35,5,14.2857143,16.4504236,21.8596278,-0.0990277,1,1
1106,3_15_3,Season3,15,3,125,FNC,5,0,0,27.4106458,24.6512855,-1.1119358,1,1
1107,3_15_4,Season3,15,4,645,Jerry,140,70,50,31.5546349,23.1302764,0.79745546,2,2
1108,3_15_4,Season3,15,4,645,LoveInterest,140,15,10.7142857,16.4504236,21.8596278,-0.2624078,1,1
1109,3_15_4,Season3,15,4,645,FNC,140,0,0,27.4106458,24.6512855,-1.1119358,1,1
1110,3_15_5,Season3,15,5,450,Jerry,120,30,25,31.5546349,23.1302764,-0.283379,1,1
1111,3_15_5,Season3,15,5,450,Kramer,120,60,50,39.911779,26.3381431,0.38302704,2,2
1112,3_15_6,Season3,15,6,580,George,130,45,34.6153846,31.3203712,21.9125952,0.15037075,2,2
1113,3_15_6,Season3,15,6,580,Elaine,115,0,0,23.8174973,21.6044789,-1.1024333,1,1
1114,3_15_6,Season3,15,6,580,Other,135,20,14.8148148,20.7191006,25.7339278,-0.2294359,1,1
1115,3_15_7,Season3,15,7,55,Jerry,20,15,75,31.5546349,23.1302764,1.87828993,3,3
1116,3_15_8,Season3,15,8,415,Jerry,105,40,38.0952381,31.5546349,23.1302764,0.28277238,2,2
1117,3_15_8,Season3,15,8,415,Kramer,15,0,0,39.911779,26.3381431,-1.5153604,1,1
1118,3_15_8,Season3,15,8,415,LoveInterest,105,25,23.8095238,16.4504236,21.8596278,0.33665259,2,2
1119,3_15_8,Season3,15,8,415,FNC,15,5,33.3333333,27.4106458,24.6512855,0.24025877,2,2
1120,3_15_9,Season3,15,9,400,Jerry,75,15,20,31.5546349,23.1302764,-0.4995459,1,1
1121,3_15_9,Season3,15,9,400,George,75,10,13.3333333,31.3203712,21.9125952,-0.8208538,1,1
1122,3_15_9,Season3,15,9,400,Elaine,80,15,18.75,23.8174973,21.6044789,-0.2345577,1,1
1123,3_15_9,Season3,15,9,400,Kramer,25,10,40,39.911779,26.3381431,0.00334955,2,2
1124,3_15_9,Season3,15,9,400,Other,10,5,50,20.7191006,25.7339278,1.1378325,2,2
1125,3_15_10,Season3,15,10,625,Jerry,105,35,33.3333333,31.5546349,23.1302764,0.07689914,2,2
1126,3_15_10,Season3,15,10,625,Kramer,140,30,21.4285714,39.911779,26.3381431,-0.7017658,1,1
1127,3_15_10,Season3,15,10,625,FNC,140,35,25,27.4106458,24.6512855,-0.0977899,1,1
1128,3_15_11,Season3,15,11,260,George,65,30,46.1538462,31.3203712,21.9125952,0.6769383,2,2
1129,3_15_11,Season3,15,11,260,Elaine,20,10,50,23.8174973,21.6044789,1.21190161,2,2
1130,3_15_11,Season3,15,11,260,Other,65,5,7.69230769,20.7191006,25.7339278,-0.5062108,1,1
1131,3_15_12,Season3,15,12,120,Jerry,20,0,0,31.5546349,23.1302764,-1.3642135,1,1
1132,3_15_12,Season3,15,12,120,Elaine,20,15,75,23.8174973,21.6044789,2.36906907,3,3
1133,3_15_12,Season3,15,12,120,Kramer,20,0,0,39.911779,26.3381431,-1.5153604,1,1
1134,3_15_12,Season3,15,12,120,Other,20,0,0,20.7191006,25.7339278,-0.8051278,1,1
1135,3_15_12,Season3,15,12,120,Situation,NA,5,NA,NA,NA,NA,NA,S
1136,3_15_13,Season3,15,13,35,George,10,5,50,31.3203712,21.9125952,0.85246081,2,2
1137,3_15_13,Season3,15,13,35,Other,10,0,0,20.7191006,25.7339278,-0.8051278,1,1
1138,3_15_14,Season3,15,14,65,Jerry,10,0,0,31.5546349,23.1302764,-1.3642135,1,1
1139,3_15_14,Season3,15,14,65,Elaine,10,5,50,23.8174973,21.6044789,1.21190161,2,2
1140,3_15_14,Season3,15,14,65,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
1141,3_15_14,Season3,15,14,65,Other,10,5,50,20.7191006,25.7339278,1.1378325,2,2
1142,3_15_15,Season3,15,15,460,Jerry,95,20,21.0526316,31.5546349,23.1302764,-0.4540371,1,1
1143,3_15_15,Season3,15,15,460,George,100,20,20,31.3203712,21.9125952,-0.5166148,1,1
1144,3_15_15,Season3,15,15,460,Elaine,5,0,0,23.8174973,21.6044789,-1.1024333,1,1
1145,3_15_15,Season3,15,15,460,Kramer,85,35,41.1764706,39.911779,26.3381431,0.04801749,2,2
1146,3_15_16,Season3,15,16,110,Jerry,40,30,75,31.5546349,23.1302764,1.87828993,3,3
1147,3_16_1,Season3,16,1,115,Jerry,45,25,55.5555556,31.5546349,23.1302764,1.03764089,2,2
1148,3_16_2,Season3,16,2,135,Jerry,35,10,28.5714286,31.5546349,23.1302764,-0.1289741,2,2
1149,3_16_2,Season3,16,2,135,George,35,20,57.1428571,31.3203712,21.9125952,1.1784312,3,3
1150,3_16_3,Season3,16,3,150,Elaine,45,10,22.2222222,23.8174973,21.6044789,-0.07384,2,2
1151,3_16_3,Season3,16,3,150,LoveInterest,45,5,11.1111111,16.4504236,21.8596278,-0.2442545,1,1
1152,3_16_4,Season3,16,4,95,Jerry,25,0,0,31.5546349,23.1302764,-1.3642135,1,1
1153,3_16_4,Season3,16,4,95,George,25,20,80,31.3203712,21.9125952,2.22153644,3,3
1154,3_16_5,Season3,16,5,195,Elaine,50,15,30,23.8174973,21.6044789,0.28616764,2,2
1155,3_16_5,Season3,16,5,195,LoveInterest,50,30,60,16.4504236,21.8596278,1.99223778,3,3
1156,3_16_6,Season3,16,6,625,Jerry,170,85,50,31.5546349,23.1302764,0.79745546,2,2
1157,3_16_6,Season3,16,6,625,Elaine,170,30,17.6470588,23.8174973,21.6044789,-0.2856092,1,1
1158,3_16_7,Season3,16,7,265,Jerry,70,20,28.5714286,31.5546349,23.1302764,-0.1289741,2,2
1159,3_16_7,Season3,16,7,265,George,70,35,50,31.3203712,21.9125952,0.85246081,2,2
1160,3_16_8,Season3,16,8,335,Elaine,85,55,64.7058824,23.8174973,21.6044789,1.89258835,3,3
1161,3_16_8,Season3,16,8,335,LoveInterest,85,25,29.4117647,16.4504236,21.8596278,0.59293512,2,2
1162,3_16_9,Season3,16,9,385,Jerry,95,45,47.3684211,31.5546349,23.1302764,0.68368341,2,2
1163,3_16_9,Season3,16,9,385,George,95,55,57.8947368,31.3203712,21.9125952,1.21274387,3,3
1164,3_16_10,Season3,16,10,70,Elaine,20,10,50,23.8174973,21.6044789,1.21190161,3,3
1165,3_16_10,Season3,16,10,70,LoveInterest,20,0,0,16.4504236,21.8596278,-0.7525482,1,1
1166,3_16_11,Season3,16,11,605,Jerry,120,5,4.16666667,31.5546349,23.1302764,-1.1840744,1,1
1167,3_16_11,Season3,16,11,605,George,120,55,45.8333333,31.3203712,21.9125952,0.66231142,2,2
1168,3_16_11,Season3,16,11,605,Elaine,85,25,29.4117647,23.8174973,21.6044789,0.25894017,2,2
1169,3_16_11,Season3,16,11,605,Kramer,50,25,50,39.911779,26.3381431,0.38302704,2,2
1170,3_16_12,Season3,16,12,80,Jerry,30,20,66.6666667,31.5546349,23.1302764,1.51801177,3,3
1171,3_16_13,Season3,16,13,225,Jerry,50,5,10,31.5546349,23.1302764,-0.9318797,1,1
1172,3_16_13,Season3,16,13,225,George,35,20,57.1428571,31.3203712,21.9125952,1.1784312,3,3
1173,3_16_13,Season3,16,13,225,Elaine,15,0,0,23.8174973,21.6044789,-1.1024333,1,1
1174,3_16_14,Season3,16,14,295,Jerry,35,15,42.8571429,31.5546349,23.1302764,0.48864561,2,2
1175,3_16_14,Season3,16,14,295,Elaine,60,25,41.6666667,23.8174973,21.6044789,0.82617912,2,2
1176,3_16_14,Season3,16,14,295,LoveInterest,25,15,60,16.4504236,21.8596278,1.99223778,3,3
1177,3_16_15,Season3,16,15,660,Jerry,150,30,20,31.5546349,23.1302764,-0.4995459,1,1
1178,3_16_15,Season3,16,15,660,George,150,35,23.3333333,31.3203712,21.9125952,-0.3644953,1,1
1179,3_16_15,Season3,16,15,660,Kramer,95,45,47.3684211,39.911779,26.3381431,0.28311191,2,2
1180,3_16_15,Season3,16,15,660,LoveInterest,NA,5,NA,16.4504236,21.8596278,NA,NA,A
1181,3_16_16,Season3,16,16,90,Elaine,25,15,60,23.8174973,21.6044789,1.67476859,3,3
1182,3_16_16,Season3,16,16,90,LoveInterest,25,0,0,16.4504236,21.8596278,-0.7525482,1,1
1183,3_16_17,Season3,16,17,615,Jerry,130,55,42.3076923,31.5546349,23.1302764,0.464891,2,2
1184,3_16_17,Season3,16,17,615,George,25,20,80,31.3203712,21.9125952,2.22153644,3,3
1185,3_16_17,Season3,16,17,615,Elaine,125,25,20,23.8174973,21.6044789,-0.1766993,1,1
1186,3_16_17,Season3,16,17,615,Kramer,70,35,50,39.911779,26.3381431,0.38302704,2,2
1187,3_16_18,Season3,16,18,320,Jerry,40,15,37.5,31.5546349,23.1302764,0.25703822,2,2
1188,3_16_18,Season3,16,18,320,George,40,10,25,31.3203712,21.9125952,-0.2884355,1,1
1189,3_16_18,Season3,16,18,320,Elaine,65,10,15.3846154,23.8174973,21.6044789,-0.3903303,1,1
1190,3_16_18,Season3,16,18,320,LoveInterest,65,10,15.3846154,16.4504236,21.8596278,-0.0487569,2,2
1191,3_16_19,Season3,16,19,90,Jerry,30,25,83.3333333,31.5546349,23.1302764,2.23856808,3,3
1192,3_16_19,Season3,16,19,90,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
1193,3_17_1,Season3,17,1,165,Jerry,60,45,75,31.5546349,23.1302764,1.87828993,3,3
1194,3_17_2,Season3,17,2,1040,Jerry,235,45,19.1489362,31.5546349,23.1302764,-0.5363403,1,1
1195,3_17_2,Season3,17,2,1040,George,235,90,38.2978723,31.3203712,21.9125952,0.31842422,2,2
1196,3_17_2,Season3,17,2,1040,Kramer,80,25,31.25,39.911779,26.3381431,-0.3288682,1,1
1197,3_17_2,Season3,17,2,1040,LoveInterest,85,10,11.7647059,16.4504236,21.8596278,-0.2143549,1,1
1198,3_17_3,Season3,17,3,395,Jerry,105,70,66.6666667,31.5546349,23.1302764,1.51801177,3,3
1199,3_17_3,Season3,17,3,395,Elaine,105,10,9.52380952,23.8174973,21.6044789,-0.6616076,1,1
1200,3_17_4,Season3,17,4,125,Jerry,45,35,77.7777778,31.5546349,23.1302764,1.99838264,3,3
1201,3_17_5,Season3,17,5,500,George,135,80,59.2592593,31.3203712,21.9125952,1.27501502,3,3
1202,3_17_5,Season3,17,5,500,Other,135,15,11.1111111,20.7191006,25.7339278,-0.3733588,1,1
1203,3_17_6,Season3,17,6,465,Jerry,70,30,42.8571429,31.5546349,23.1302764,0.48864561,2,2
1204,3_17_6,Season3,17,6,465,George,25,15,60,31.3203712,21.9125952,1.30881936,3,3
1205,3_17_6,Season3,17,6,465,Elaine,70,15,21.4285714,23.8174973,21.6044789,-0.1105755,1,1
1206,3_17_6,Season3,17,6,465,Kramer,75,25,33.3333333,39.911779,26.3381431,-0.2497688,1,1
1207,3_17_6,Season3,17,6,465,FNC,10,5,50,27.4106458,24.6512855,0.91635603,2,2
1208,3_17_6,Season3,17,6,465,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
1209,3_17_7,Season3,17,7,130,George,35,15,42.8571429,31.3203712,21.9125952,0.52649043,2,2
1210,3_17_7,Season3,17,7,130,Other,35,5,14.2857143,20.7191006,25.7339278,-0.2499963,1,1
1211,3_17_7,Season3,17,7,130,Situation,NA,5,NA,NA,NA,NA,NA,S
1212,3_17_8,Season3,17,8,1695,Jerry,290,100,34.4827586,31.5546349,23.1302764,0.12659268,2,2
1213,3_17_8,Season3,17,8,1695,George,85,45,52.9411765,31.3203712,21.9125952,0.98668392,2,2
1214,3_17_8,Season3,17,8,1695,Elaine,290,15,5.17241379,23.8174973,21.6044789,-0.8630194,1,1
1215,3_17_8,Season3,17,8,1695,Kramer,205,35,17.0731707,39.911779,26.3381431,-0.8671305,1,1
1216,3_17_8,Season3,17,8,1695,LoveInterest,20,0,0,16.4504236,21.8596278,-0.7525482,1,1
1217,3_17_8,Season3,17,8,1695,FNC,205,25,12.195122,27.4106458,24.6512855,-0.6172304,1,1
1218,3_17_8,Season3,17,8,1695,Other,25,0,0,20.7191006,25.7339278,-0.8051278,1,1
1219,3_17_9,Season3,17,9,235,Jerry,65,35,53.8461538,31.5546349,23.1302764,0.96373768,2,2
1220,3_17_9,Season3,17,9,235,LoveInterest,65,5,7.69230769,16.4504236,21.8596278,-0.4006526,1,1
1221,3_17_10,Season3,17,10,1055,Jerry,200,90,45,31.5546349,23.1302764,0.58128856,2,2
1222,3_17_10,Season3,17,10,1055,George,150,55,36.6666667,31.3203712,21.9125952,0.24398276,2,2
1223,3_17_10,Season3,17,10,1055,Elaine,190,25,13.1578947,23.8174973,21.6044789,-0.4933978,1,1
1224,3_17_10,Season3,17,10,1055,Kramer,75,25,33.3333333,39.911779,26.3381431,-0.2497688,1,1
1225,3_18_1,Season3,18,1,335,George,90,45,50,31.3203712,21.9125952,0.85246081,2,2
1226,3_18_1,Season3,18,1,335,Other,90,20,22.2222222,20.7191006,25.7339278,0.05841011,2,2
1227,3_18_2,Season3,18,2,150,Jerry,55,40,72.7272727,31.5546349,23.1302764,1.78003225,3,3
1228,3_18_3,Season3,18,3,70,Elaine,15,10,66.6666667,23.8174973,21.6044789,1.98334658,3,3
1229,3_18_3,Season3,18,3,70,LoveInterest,15,0,0,16.4504236,21.8596278,-0.7525482,1,1
1230,3_18_3,Season3,18,3,70,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
1231,3_18_4,Season3,18,4,300,Jerry,60,20,33.3333333,31.5546349,23.1302764,0.07689914,2,2
1232,3_18_4,Season3,18,4,300,Kramer,60,20,33.3333333,39.911779,26.3381431,-0.2497688,1,1
1233,3_18_4,Season3,18,4,300,FNC,60,20,33.3333333,27.4106458,24.6512855,0.24025877,2,2
1234,3_18_5,Season3,18,5,270,George,70,25,35.7142857,31.3203712,21.9125952,0.20052004,2,2
1235,3_18_5,Season3,18,5,270,LoveInterest,70,35,50,16.4504236,21.8596278,1.53477345,3,3
1236,3_18_6,Season3,18,6,50,Jerry,10,0,0,31.5546349,23.1302764,-1.3642135,1,1
1237,3_18_6,Season3,18,6,50,Kramer,10,10,100,39.911779,26.3381431,2.28141448,3,3
1238,3_18_6,Season3,18,6,50,FNC,10,0,0,27.4106458,24.6512855,-1.1119358,1,1
1239,3_18_7,Season3,18,7,170,Jerry,60,50,83.3333333,31.5546349,23.1302764,2.23856808,3,3
1240,3_18_8,Season3,18,8,240,Elaine,65,20,30.7692308,23.8174973,21.6044789,0.32177279,2,2
1241,3_18_8,Season3,18,8,240,LoveInterest,65,20,30.7692308,16.4504236,21.8596278,0.65503435,2,2
1242,3_18_8,Season3,18,8,240,Situation,NA,5,NA,NA,NA,NA,NA,S
1243,3_18_9,Season3,18,9,765,Jerry,190,55,28.9473684,31.5546349,23.1302764,-0.1127209,1,1
1244,3_18_9,Season3,18,9,765,Elaine,190,40,21.0526316,23.8174973,21.6044789,-0.1279765,1,1
1245,3_18_9,Season3,18,9,765,Kramer,50,50,100,39.911779,26.3381431,2.28141448,3,3
1246,3_18_10,Season3,18,10,180,George,50,0,0,31.3203712,21.9125952,-1.4293319,1,1
1247,3_18_10,Season3,18,10,180,LoveInterest,50,30,60,16.4504236,21.8596278,1.99223778,3,3
1248,3_18_11,Season3,18,11,290,Elaine,80,45,56.25,23.8174973,21.6044789,1.50119347,3,3
1249,3_18_11,Season3,18,11,290,LoveInterest,80,5,6.25,16.4504236,21.8596278,-0.466633,1,1
1250,3_18_12,Season3,18,12,420,Jerry,115,35,30.4347826,31.5546349,23.1302764,-0.048415,2,2
1251,3_18_12,Season3,18,12,420,George,115,40,34.7826087,31.3203712,21.9125952,0.15800216,2,2
1252,3_18_13,Season3,18,13,265,George,75,30,40,31.3203712,21.9125952,0.39610227,2,2
1253,3_18_13,Season3,18,13,265,Other,75,10,13.3333333,20.7191006,25.7339278,-0.2870051,1,1
1254,3_18_14,Season3,18,14,75,George,20,5,25,31.3203712,21.9125952,-0.2884355,1,1
1255,3_18_14,Season3,18,14,75,Other,20,5,25,20.7191006,25.7339278,0.16635235,2,2
1256,3_18_14,Season3,18,14,75,Situation,NA,5,NA,NA,NA,NA,NA,S
1257,3_18_15,Season3,18,15,1350,Jerry,290,80,27.5862069,31.5546349,23.1302764,-0.1715686,1,1
1258,3_18_15,Season3,18,15,1350,George,65,40,61.5384615,31.3203712,21.9125952,1.37902836,3,3
1259,3_18_15,Season3,18,15,1350,Kramer,125,50,40,39.911779,26.3381431,0.00334955,2,2
1260,3_18_15,Season3,18,15,1350,LoveInterest,205,15,7.31707317,16.4504236,21.8596278,-0.4178182,1,1
1261,3_18_15,Season3,18,15,1350,FNC,100,15,15,27.4106458,24.6512855,-0.5034482,1,1
1262,3_18_15,Season3,18,15,1350,Other,35,0,0,20.7191006,25.7339278,-0.8051278,1,1
1263,3_18_15,Season3,18,15,1350,Situation,NA,5,NA,NA,NA,NA,NA,S
1264,3_18_16,Season3,18,16,190,Jerry,65,60,92.3076923,31.5546349,23.1302764,2.62655994,3,3
1265,3_19_1,Season3,19,1,110,Jerry,40,30,75,31.5546349,23.1302764,1.87828993,3,3
1266,3_19_2,Season3,19,2,615,Jerry,120,15,12.5,31.5546349,23.1302764,-0.8237962,1,1
1267,3_19_2,Season3,19,2,615,George,160,70,43.75,31.3203712,21.9125952,0.56723673,2,2
1268,3_19_2,Season3,19,2,615,Other,65,25,38.4615385,20.7191006,25.7339278,0.68945705,2,2
1269,3_19_3,Season3,19,3,1260,Jerry,305,85,27.8688525,31.5546349,23.1302764,-0.1593488,1,1
1270,3_19_3,Season3,19,3,1260,George,305,135,44.2622951,31.3203712,21.9125952,0.59061575,2,2
1271,3_19_3,Season3,19,3,1260,Other,95,30,31.5789474,20.7191006,25.7339278,0.42200502,2,2
1272,3_19_4,Season3,19,4,155,Elaine,45,5,11.1111111,23.8174973,21.6044789,-0.5881367,1,1
1273,3_19_4,Season3,19,4,155,Kramer,45,15,33.3333333,39.911779,26.3381431,-0.2497688,1,1
1274,3_19_5,Season3,19,5,80,Jerry,30,20,66.6666667,31.5546349,23.1302764,1.51801177,2,2
1275,3_19_6,Season3,19,6,395,Jerry,80,10,12.5,31.5546349,23.1302764,-0.8237962,1,1
1276,3_19_6,Season3,19,6,395,George,80,20,25,31.3203712,21.9125952,-0.2884355,1,1
1277,3_19_6,Season3,19,6,395,Other,80,45,56.25,20.7191006,25.7339278,1.38070254,2,2
1278,3_19_7,Season3,19,7,95,Elaine,30,5,16.6666667,23.8174973,21.6044789,-0.3309883,1,1
1279,3_19_7,Season3,19,7,95,Kramer,30,0,0,39.911779,26.3381431,-1.5153604,1,1
1280,3_19_8,Season3,19,8,100,Jerry,20,10,50,31.5546349,23.1302764,0.79745546,2,2
1281,3_19_8,Season3,19,8,100,George,20,10,50,31.3203712,21.9125952,0.85246081,2,2
1282,3_19_8,Season3,19,8,100,Other,20,0,0,20.7191006,25.7339278,-0.8051278,1,1
1283,3_19_9,Season3,19,9,285,Jerry,60,10,16.6666667,31.5546349,23.1302764,-0.6436572,1,1
1284,3_19_9,Season3,19,9,285,George,60,5,8.33333333,31.3203712,21.9125952,-1.0490331,1,1
1285,3_19_9,Season3,19,9,285,Other,60,30,50,20.7191006,25.7339278,1.1378325,2,2
1286,3_19_10,Season3,19,10,80,Other,40,0,0,20.7191006,25.7339278,-0.8051278,1,1
1287,3_19_11,Season3,19,11,245,Elaine,60,0,0,23.8174973,21.6044789,-1.1024333,1,1
1288,3_19_11,Season3,19,11,245,Kramer,60,15,25,39.911779,26.3381431,-0.5661667,1,1
1289,3_19_11,Season3,19,11,245,Other,50,0,0,20.7191006,25.7339278,-0.8051278,1,1
1290,3_19_12,Season3,19,12,455,Jerry,105,25,23.8095238,31.5546349,23.1302764,-0.3348473,1,1
1291,3_19_12,Season3,19,12,455,George,110,55,50,31.3203712,21.9125952,0.85246081,2,2
1292,3_19_12,Season3,19,12,455,Other,50,0,0,20.7191006,25.7339278,-0.8051278,1,1
1293,3_19_13,Season3,19,13,225,Elaine,60,10,16.6666667,23.8174973,21.6044789,-0.3309883,1,1
1294,3_19_13,Season3,19,13,225,Kramer,60,35,58.3333333,39.911779,26.3381431,0.69942495,2,2
1295,3_19_14,Season3,19,14,230,Jerry,45,40,88.8888889,31.5546349,23.1302764,2.47875352,3,3
1296,3_19_14,Season3,19,14,230,George,45,10,22.2222222,31.3203712,21.9125952,-0.4152018,1,1
1297,3_19_14,Season3,19,14,230,Other,45,0,0,20.7191006,25.7339278,-0.8051278,1,1
1298,3_19_15,Season3,19,15,390,Jerry,25,0,0,31.5546349,23.1302764,-1.3642135,1,1
1299,3_19_15,Season3,19,15,390,George,25,0,0,31.3203712,21.9125952,-1.4293319,1,1
1300,3_19_15,Season3,19,15,390,Elaine,75,20,26.6666667,23.8174973,21.6044789,0.13187865,2,2
1301,3_19_15,Season3,19,15,390,Kramer,75,50,66.6666667,39.911779,26.3381431,1.01582285,2,2
1302,3_19_15,Season3,19,15,390,Other,25,0,0,20.7191006,25.7339278,-0.8051278,1,1
1303,3_19_15,Season3,19,15,390,Situation,NA,5,NA,NA,NA,NA,NA,S
1304,3_19_16,Season3,19,16,350,Jerry,50,5,10,31.5546349,23.1302764,-0.9318797,1,1
1305,3_19_16,Season3,19,16,350,George,50,0,0,31.3203712,21.9125952,-1.4293319,1,1
1306,3_19_16,Season3,19,16,350,Elaine,50,5,10,23.8174973,21.6044789,-0.6395663,1,1
1307,3_19_16,Season3,19,16,350,Kramer,50,20,40,39.911779,26.3381431,0.00334955,1,1
1308,3_19_16,Season3,19,16,350,Other,50,10,20,20.7191006,25.7339278,-0.0279437,1,1
1309,3_19_16,Season3,19,16,350,Situation,NA,10,NA,NA,NA,NA,NA,S
1310,3_19_17,Season3,19,17,10,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
1311,3_19_18,Season3,19,18,65,Jerry,10,0,0,31.5546349,23.1302764,-1.3642135,1,1
1312,3_19_18,Season3,19,18,65,George,10,0,0,31.3203712,21.9125952,-1.4293319,1,1
